,ent,ent_label
1161,Helsinki,GPE
1162,Russians,NORP
1163,Eastern Europe,LOC
1164,Soviet,NORP
1165,Senate,ORG
1166,the Jackson Amendment,ORG
1167,two,CARDINAL
1168,Europe,LOC
1169,the Soviet Union,GPE
1170,December of 1974,DATE
1171,Brezhnev,PERSON
1172,Vladivostok,PERSON
1173,"2,400",CARDINAL
1174,the Soviet Union,GPE
1175,Vladivostok,PERSON
1176,Brezhnev,PERSON
1177,"1,320",CARDINAL
1178,first,ORDINAL
1179,MIRV,PERSON
1180,American,NORP
1181,5 3/4,CARDINAL
1182,6 million metric tons,QUANTITY
1183,about 4 million metric tons,QUANTITY
1184,this year,DATE
1185,another 2 million metric tons,QUANTITY
1186,American,NORP
1187,the Soviet Union,GPE
1188,Helsinki,GPE
1189,Frankel,PERSON
1190,Helsinki,GPE
1191,35,CARDINAL
1192,State,ORG
1193,Vatican,FAC
1194,35,CARDINAL
1195,the Warsaw Pact,LAW
1196,Eastern Europe,LOC
1197,Carter,PERSON
1198,Holiness,GPE
1199,Helsinki,PERSON
1200,one,CARDINAL
1201,Soviet,NORP
1202,Eastern Europe,LOC
1203,Ford,ORG
1204,1,CARDINAL
1205,Russians,NORP
1206,Eastern Europe,LOC
1207,Communist,NORP
1208,Italians,NORP
1209,French,NORP
1210,Frankel,PERSON
1211,Yugoslavians,NORP
1212,the Soviet Union,GPE
1213,Romanians,NORP
1214,the Soviet Union,GPE
1215,Poles,NORP
1216,the Soviet Union,GPE
1217,the United States,GPE
1218,the Soviet Union,GPE
1219,Poland,GPE
1220,Yugoslavia,GPE
1221,Romania,GPE
1222,the United States,GPE
1223,the United States,GPE
1224,Carter,PERSON
1225,first,ORDINAL
1226,Ford,PERSON
1227,Ford,ORG
1228,Helsinki,ORG
1229,The Soviet Union,GPE
1230,Radio Free Europe,ORG
1231,Radio Free Europe,ORG
1232,Sonnenfeldt,ORG
1233,Ford,PERSON
1234,Eastern European,NORP
1235,the Soviet Union,GPE
1236,Ford,PERSON
1237,Polish,NORP
1238,Americans,NORP
1239,Czech,NORP
1240,Americans,NORP
1241,the Hungarian Americans,NORP
1242,the Soviet Union,GPE
1243,Ford,PERSON
1244,over 30 days,DATE
1245,One,CARDINAL
1246,The Soviet Union,GPE
1247,Ford,PERSON
1248,Alexander Solzhenitsyn,PERSON
1249,Arabs,NORP
1250,Ford,PERSON
1251,Arab,NORP
1252,American,NORP
1253,Israel,GPE
1254,American,NORP
1255,American,NORP
1256,Commerce,ORG
1257,Congress,ORG
1258,the Soviet Union,GPE
1259,' 72,DATE
1260,Ford,PERSON
1261,three,CARDINAL
1262,Japan,GPE
1263,Trewhitt,PERSON
1264,Carter,PERSON
1265,American,NORP
1266,American,NORP
1267,Iran,GPE
1268,Saudi Arabia,GPE
1269,Saudi Arabia,GPE
1270,the Soviet Union,GPE
1271,the Soviet Union,GPE
1272,Arab,NORP
1273,Arab,NORP
1274,Republican,NORP
1275,about $ 1 billion,MONEY
1276,$ 10 to $ 12 billion,MONEY
1277,the Middle East,LOC
1278,Democratic,NORP
1279,60 percent,PERCENT
1280,the Middle East,LOC
1281,Israel,GPE
1282,Nowadays -75 percent,PERCENT
1283,Israel,GPE
1284,before -now 60 percent,PERCENT
1285,Arab,NORP
1286,Iran,GPE
1287,Iran,GPE
1288,the Middle East,LOC
1289,only 20 percent,PERCENT
1290,Israel,GPE
1291,the Middle East,LOC
1292,Israel,GPE
1293,Arabs,NORP
1294,Ford,ORG
1295,Defense Establishment,ORG
1296,"10, 15 years ago",DATE
1297,Arab,NORP
1298,3 years ago,DATE
1299,Arab,NORP
1300,first,ORDINAL
1301,secondly,ORDINAL
1302,Iran,GPE
1303,80,CARDINAL
1304,Air Force,ORG
1305,F-14,PRODUCT
1306,Iran,GPE
1307,Navy,ORG
1308,Iran,GPE
1309,Saudi Arabia,GPE
1310,Iran,GPE
1311,Arab,NORP
1312,Moslem,NORP
1313,Saudi Arabia,GPE
1314,Saudis,NORP
1315,1973,DATE
1316,Ford,PERSON
1317,Carter,PERSON
1318,Israelis,NORP
1319,$ 4 billion,MONEY
1320,Israelis,NORP
1321,over 45 percent,PERCENT
1322,Israel,GPE
1323,27 years ago,DATE
1324,Ford,ORG
1325,Israel,GPE
1326,Israel,GPE
1327,Carter,PERSON
1328,Iran,GPE
1329,Iran,GPE
1330,the Soviet Union,GPE
1331,Iran,GPE
1332,Iraq,GPE
1333,one,CARDINAL
1334,The Soviet Union,GPE
1335,Iraq,GPE
1336,Iran,GPE
1337,Iran,GPE
1338,the United States,GPE
1339,Iran,GPE
1340,the United States,GPE
1341,Iran,GPE
1342,Truman,PERSON
1343,Iran,GPE
1344,Iran,GPE
1345,1973,DATE
1346,Iran,GPE
1347,Iran,GPE
1348,the United States,GPE
1349,Israel,GPE
1350,Iran,GPE
1351,Saudi Arabia,GPE
1352,the United States,GPE
1353,Valeriani,PERSON
1354,Ford,PERSON
1355,China,GPE
1356,Taiwan,GPE
1357,Peking,GPE
1358,Taiwan,GPE
1359,China,GPE
1360,Chinese,NORP
1361,the People's Republic of China,GPE
1362,Shanghai,GPE
1363,1972,DATE
1364,the United States,GPE
1365,the People's Republic,GPE
1366,the Taiwanese Government,ORG
1367,Shanghai,GPE
1368,the People's Republic,GPE
1369,Taiwan,GPE
1370,the next 4 years,DATE
1371,Taiwan,GPE
1372,the People's Republic,GPE
1373,Shanghai,GPE
1374,1972,DATE
1375,Ford,ORG
1376,Taiwan,GPE
1377,20 million,CARDINAL
1378,Taiwan,GPE
1379,the next 4 years,DATE
1380,Chinese,NORP
1381,the People's Republic,GPE
1382,the People's Republic of China,GPE
1383,the United States,GPE
1384,the People's Republic of China,GPE
1385,Communist,NORP
1386,the Soviet Union,GPE
1387,Carter,PERSON
1388,Ford,PERSON
1389,Israel,GPE
1390,40 percent,PERCENT
1391,this current year,DATE
1392,Iran,GPE
1393,about $ 7,MONEY
1394,billion,CARDINAL
1395,Saudi Arabia,GPE
1396,billion,CARDINAL
1397,1975,DATE
1398,Israel,GPE
1399,the Yom Kippur,EVENT
1400,Israel,GPE
1401,Israel,GPE
1402,the Middle East,LOC
1403,Israel,GPE
1404,Israelis,NORP
1405,Israel,GPE
1406,the Far East,LOC
1407,the People's Republic of China,GPE
1408,1972,DATE
1409,Ford,PERSON
1410,the People's Republic of China,GPE
1411,Taiwan,GPE
1412,Frankel,PERSON
1413,Carter,PERSON
1414,a few billion dollars,MONEY
1415,one,CARDINAL
1416,two,CARDINAL
1417,Pentagon,ORG
1418,Ford,PERSON
1419,the United Nations,ORG
1420,20 percent,PERCENT
1421,Nixon,PERSON
1422,Japan,GPE
1423,European,NORP
1424,Lone Ranger-type,PERSON
1425,the Great Depression,EVENT
1426,Great Britain,GPE
1427,West Germany,GPE
1428,Italy,GPE
1429,three,CARDINAL
1430,four,CARDINAL
1431,Japan,GPE
1432,about 30 percent,PERCENT
1433,the United States,GPE
1434,the Soviet Union,GPE
1435,Gerald Ford,PERSON
1436,Johnson,PERSON
1437,Vietnam,GPE
1438,Johnson,PERSON
1439,the Vietnam war,EVENT
1440,Nixon,PERSON
1441,less than 4 percent,PERCENT
1442,Kennedy,PERSON
1443,Johnson,PERSON
1444,about 2 percent,PERCENT
1445,third,ORDINAL
1446,Johnson,PERSON
1447,Kennedy,PERSON
1448,one,CARDINAL
1449,first,ORDINAL
1450,Ford,PERSON
1451,the United States,GPE
1452,Carter,PERSON
1453,1975,DATE
1454,$ 15 billion,MONEY
1455,$ 5 billion to $ 7 billion,MONEY
1456,the United States,GPE
1457,Carter,PERSON
1458,NATO,ORG
1459,Brussels,GPE
1460,Western Europe,LOC
1461,November of 1975,DATE
1462,five,CARDINAL
1463,France,GPE
1464,Puerto Rico,GPE
1465,this year,DATE
1466,six,CARDINAL
1467,Japan,GPE
1468,first,ORDINAL
1469,United States,GPE
1470,Japan,GPE
1471,this past year,DATE
1472,Japan,GPE
1473,the United States,GPE
1474,Israel,GPE
1475,] Rabin,PERSON
1476,Trewhitt,PERSON
1477,Ford,PERSON
1478,TREWHITT,ORG
1479,Brezhnev,PERSON
1480,1974,DATE
1481,the year,DATE
1482,1975,DATE
1483,the current season,DATE
1484,Soviet,NORP
1485,SALT,ORG
1486,SALT,ORG
1487,First,ORDINAL
1488,SALT,ORG
1489,"October 3, 1977",DATE
1490,Brezhnev,PERSON
1491,Vladivostok,PERSON
1492,December of 1974,DATE
1493,1985,DATE
1494,"2,400",CARDINAL
1495,Soviet,NORP
1496,"1,320",CARDINAL
1497,MIRV,PERSON
1498,Geneva,GPE
1499,the Soviet Backfire,GPE
1500,B-52,PRODUCT
1501,the B-l 's,ORG
1502,just last week,DATE
1503,the Soviet Union,GPE
1504,the Soviet Union,GPE
1505,the Soviet Union,GPE
1506,the United States,GPE
1507,SALT,ORG
1508,"October 3, 1977",DATE
1509,a few days ago,DATE
1510,American,NORP
1511,SALT,ORG
1512,the Soviet Union's,GPE
1513,Backfire,GPE
1514,the Soviet Union,GPE
1515,two,CARDINAL
1516,"October 3, 1977",DATE
1517,Carter,PERSON
1518,Ford,PERSON
1519,first,ORDINAL
1520,2 years,DATE
1521,SALT,ORG
1522,SALT,ORG
1523,Earth,LOC
1524,the last few days,DATE
1525,Ford,PERSON
1526,last May,DATE
1527,the United Nations,ORG
1528,Germany,GPE
1529,France,GPE
1530,Pakistan,GPE
1531,Brazil,GPE
1532,Ford,PERSON
1533,Ford,PERSON
1534,2 years,DATE
1535,five,CARDINAL
1536,Ford,PERSON
1537,1985 or ' 90,DATE
1538,20,CARDINAL
1539,Valeriani,PERSON
1540,Carter,PERSON
1541,Carter,PERSON
1542,earlier tonight,TIME
1543,America,GPE
1544,America,GPE
1545,the United States,GPE
1546,the United States,GPE
1547,Earth,LOC
1548,Congress,ORG
1549,State,ORG
1550,"500,000",CARDINAL
1551,Americans,NORP
1552,today,DATE
1553,3 months ago,DATE
1554,2 1/2 million,CARDINAL
1555,Americans,NORP
1556,Ford,PERSON
1557,Ford,PERSON
1558,Carter,PERSON
1559,Democratic,NORP
1560,the United States,GPE
1561,one,CARDINAL
1562,Carter,PERSON
1563,Congress,ORG
1564,Portsmouth,GPE
1565,Ohio,GPE
1566,US,GPE
1567,Alabama,GPE
1568,Portsmouth,GPE
1569,Ohio,GPE
1570,the United States,GPE
1571,the United States,GPE
1572,today,DATE
1573,the World Food Conference,ORG
1574,Rome,GPE
1575,1974,DATE
1576,the United States,GPE
1577,6 million metric tons,QUANTITY
1578,over 60 percent,PERCENT
1579,Ford,ORG
1580,the United States,GPE
1581,Ford,ORG
1582,Africa,LOC
1583,the Middle East,LOC
1584,Frankel,PERSON
1585,Ford,PERSON
1586,Nixon,PERSON
1587,Kissinger,PERSON
1588,North and South Korean,GPE
1589,Chilean,NORP
1590,Chinese,NORP
1591,Communists,NORP
1592,Iranian,NORP
1593,Rhodesians,NORP
1594,Italians,NORP
1595,Ford,ORG
1596,South Africa,GPE
1597,Chile,GPE
1598,Chilean,NORP
1599,Africa,LOC
1600,the next 4 years,DATE
1601,the United States,GPE
1602,Africa,LOC
1603,the Soviet Union,GPE
1604,Cubans,NORP
1605,Africa,LOC
1606,the United States,GPE
1607,American,NORP
1608,State,ORG
1609,Kissinger,PERSON
1610,African,NORP
1611,South Africa,GPE
1612,Vorster,PERSON
1613,Rhodesia,GPE
1614,Kissinger,PERSON
1615,Rhodesia,GPE
1616,Rhodesia,GPE
1617,the United States,GPE
1618,the Middle East,LOC
1619,the Middle East,LOC
1620,Arab,NORP
1621,Israelis,NORP
1622,the United States,GPE
1623,the United States,GPE
1624,the Middle Eastern,LOC
1625,FRANKEL,PERSON
1626,one,CARDINAL
1627,South Africa,GPE
1628,Taiwan,GPE
1629,Chile,GPE
1630,Rhodesia,GPE
1631,one,CARDINAL
1632,the United States,GPE
1633,Vietnam,GPE
1634,one,CARDINAL
1635,the United States,GPE
1636,South Korea,GPE
1637,Park,PERSON
1638,the United States,GPE
1639,South Korea,GPE
1640,North Korea,GPE
1641,"500,000",CARDINAL
1642,the People's Republic of China,GPE
1643,the Soviet Union,GPE
1644,South Korea,GPE
1645,the United States,GPE
1646,a year,DATE
1647,this year,DATE
1648,the United States,GPE
1649,South Korea,GPE
1650,North Korea,GPE
1651,the People's Republic of China,GPE
1652,Korean,NORP
1653,the United States,GPE
1654,South Korea,GPE
1655,Carter,PERSON
1656,Ford,PERSON
1657,Chile,GPE
1658,Last year,DATE
1659,Ford,PERSON
1660,the Food for Peace,ORG
1661,South America,LOC
1662,85 percent,PERCENT
1663,Chile,GPE
1664,one,CARDINAL
1665,State,ORG
1666,one,CARDINAL
1667,almost 150,CARDINAL
1668,Ford,PERSON
1669,Johnson,PERSON
1670,Kennedy,PERSON
1671,Karl Marx,PERSON
1672,Karl Marx,PERSON
1673,Ford,PERSON
1674,Congress,ORG
1675,Ford,PERSON
1676,Congress,ORG
1677,$ 8 billion,MONEY
1678,Ford,PERSON
1679,Kissinger,PERSON
1680,Vietnam,GPE
1681,Angola,GPE
1682,American,NORP
1683,Congress,ORG
1684,two,CARDINAL
1685,only 12 minutes,TIME
1686,Trewhitt,PERSON
1687,Carter,PERSON
1688,Carter,PERSON
1689,Panama,GPE
1690,the Canal Zone,LOC
1691,the United States,GPE
1692,1974,DATE
1693,Panamanian,NORP
1694,Ford,PERSON
1695,Panamanians,NORP
1696,the Panama Canal Zone,FAC
1697,Reagan,PERSON
1698,Florida,GPE
1699,Ford,PERSON
1700,the Panama Canal Zone,FAC
1701,Panamanians,NORP
1702,Theodore Roosevelt,PERSON
1703,Panama,GPE
1704,the Panama Canal Zone,FAC
1705,the Panama Canal Zone,FAC
1706,Panama,GPE
1707,the Panama Canal Zone,FAC
1708,the Panama Canal Zone,FAC
1709,the Panama Canal Zone,FAC
1710,Ford,PERSON
1711,The United States,GPE
1712,the Panama Canal,FAC
1713,The United States,GPE
1714,the Panama Canal,FAC
1715,the United States,GPE
1716,the Panama Canal,FAC
1717,the Panama Canal,FAC
1718,Johnson,PERSON
1719,just a minute,TIME
1720,Carter,PERSON
1721,May of 1975,DATE
1722,six,CARDINAL
1723,May of this year,DATE
1724,Carter,PERSON
1725,first,ORDINAL
1726,approximately 12 months,DATE
1727,a year ago,DATE
1728,Valeriani,PERSON
1729,Ford,PERSON
1730,General ] Accounting Office,ORG
1731,Mayaguez,GPE
1732,House,ORG
1733,The White House,ORG
1734,July 12 of this year,DATE
1735,GAO,ORG
1736,Washington,GPE
1737,D.C.,GPE
1738,18 months,DATE
1739,Mayaguez,GPE
1740,This morning,TIME
1741,Mayaguez,GPE
1742,Ford,PERSON
1743,Mayaguez,GPE
1744,Miller,PERSON
1745,Washington,GPE
1746,18 months,DATE
1747,the National Security Council,ORG
1748,Pacific,LOC
1749,the People's Republic of China,GPE
1750,the Cambodian Government,ORG
1751,the Cambodian Government,ORG
1752,the United Nations,ORG
1753,the National Security Council,ORG
1754,Miller,PERSON
1755,Carter,PERSON
1756,American,NORP
1757,only one,CARDINAL
1758,Mayaguez,GPE
1759,Ford,PERSON
1760,18 months,DATE
1761,today,DATE
1762,Mayaguez,GPE
1763,today,DATE
1764,Ford,PERSON
1765,the White House,ORG
1766,the Department of State,ORG
1767,the Defense Department,ORG
1768,today,DATE
1769,yesterday,DATE
1770,the National Security Agency,ORG
1771,Ford,PERSON
1772,American,NORP
1773,18 months ago,DATE
1774,Mayaguez,GPE
1775,American,NORP
1776,American,NORP
1777,40,CARDINAL
1778,Mayaguez,GPE
1779,American,NORP
1780,18 months later,DATE
1781,two,CARDINAL
1782,Frankel,PERSON
1783,Carter,PERSON
1784,Carter,PERSON
1785,Arabs,NORP
1786,Israel,GPE
1787,American,NORP
1788,Arab,NORP
1789,Israel,GPE
1790,American,NORP
1791,first,ORDINAL
1792,Bill of Rights,LAW
1793,American,NORP
1794,Arab,NORP
1795,Arab,NORP
1796,Constitution,LAW
1797,Catholics,NORP
1798,Baptists,NORP
1799,Ford,PERSON
1800,Ford,PERSON
1801,Carter,PERSON
1802,Arab,NORP
1803,first,ORDINAL
1804,1952,DATE
1805,November of 1975,DATE
1806,first,ORDINAL
1807,the Department of Commerce,ORG
1808,Cabinet Departments,PERSON
1809,American,NORP
1810,Arab,NORP
1811,first,ORDINAL
1812,Arab,NORP
1813,Monday of this week,DATE
1814,the United States,GPE
1815,Arab,NORP
1816,last week,DATE
1817,the Export Administration Act,LAW
1818,Congress,ORG
1819,Capitol Hill,ORG
1820,House,ORG
1821,Senate,ORG
1822,Arab,NORP
1823,One,CARDINAL
1824,Congress,ORG
1825,tomorrow,DATE
1826,the Department of Commerce,ORG
1827,Arab,NORP
1828,Congress,ORG
1829,Trewhitt,PERSON
1830,Ford,PERSON
1831,TREWHITT,ORG
1832,North Vietnam,GPE
1833,Vietnam,GPE
1834,Vietnam,GPE
1835,North Vietnam,GPE
1836,Vietnam,GPE
1837,the United Nations,ORG
1838,800,CARDINAL
1839,the United States,GPE
1840,Vietnam,GPE
1841,the United Nations,ORG
1842,MIA,ORG
1843,Carter,PERSON
1844,One,CARDINAL
1845,Ford,ORG
1846,Vietnam,GPE
1847,Laos,GPE
1848,Cambodia,GPE
1849,MIA,ORG
1850,Ford,PERSON
1851,Congress,ORG
1852,Several months ago,DATE
1853,MIA,ORG
1854,Ford,PERSON
1855,Vietnam,GPE
1856,the United Nations,ORG
1857,MIA,ORG
1858,Ford,PERSON
1859,Carter,PERSON
1860,this evening,TIME
1861,up to 3 minutes,TIME
1862,Carter,PERSON
1863,first,ORDINAL
1864,first,ORDINAL
1865,Carter,PERSON
1866,CATER,PERSON
1867,three,CARDINAL
1868,five,CARDINAL
1869,dozens,CARDINAL
1870,American,NORP
1871,Constitution,LAW
1872,Congress,ORG
1873,State,ORG
1874,recent years,DATE
1875,Vietnam,GPE
1876,Cambodia,GPE
1877,Chile,GPE
1878,Pakistan,GPE
1879,Angola,GPE
1880,Watergate,EVENT
1881,CIA,ORG
1882,NATO,ORG
1883,Marshall,PERSON
1884,the Peace Corps,ORG
1885,Constitution,LAW
1886,Earth,LOC
1887,the United States,GPE
1888,Ford,PERSON
1889,tonight,TIME
1890,one,CARDINAL
1891,two,CARDINAL
1892,the last 2 years,DATE
1893,day,DATE
1894,the United States,GPE
1895,America,GPE
1896,America,GPE
1897,America,GPE
1898,American,NORP
1899,America,GPE
1900,Ford,PERSON
1901,Carter,PERSON
1902,this evening,TIME
1903,third,ORDINAL
1904,Ford,PERSON
1905,Carter,PERSON
1906,October the 22d,DATE
1907,9:30 p.m.,TIME
1908,the College of William,ORG
1909,Williamsburg,GPE
1910,Virginia,GPE
1911,the League of Women Voters Education Fund,ORG
1912,November,DATE
1913,the Palace of Fine Arts Theatre,ORG
1914,San Francisco,GPE
1915,evening,TIME
1916,Barbara Walters,PERSON
1917,1976,DATE
1918,Gerald R. Ford,PERSON
1919,Republican,NORP
1920,Jimmy Carter,PERSON
1921,Democratic,NORP
1922,Ford,PERSON
1923,Carter,PERSON
1924,this evening,TIME
1925,the College of William,ORG
1926,Mary,PERSON
1927,Williamsburg,GPE
1928,Virginia,GPE
1929,this Bicentennial Year,DATE
1930,Two hundred years ago,DATE
1931,five,CARDINAL
1932,William,PERSON
1933,Raleigh Tavern,PERSON
1934,the day,DATE
1935,tonight,TIME
1936,Joseph Kraft,PERSON
1937,Robert Maynard,PERSON
1938,the Washington Post,ORG
1939,Jack Nelson,PERSON
1940,Washington,GPE
1941,the Los Angeles Times,ORG
1942,tonight,TIME
1943,2 1/2 minutes,TIME
1944,up to 2 minutes,TIME
1945,up to 2 minutes,TIME
1946,up to 3 minutes,TIME
1947,Ford,PERSON
1948,Carter,PERSON
1949,this evening,TIME
1950,Ford,PERSON
1951,first,ORDINAL
1952,Kraft,PERSON
1953,first,ORDINAL
1954,Ford,PERSON
1955,KRAFT,ORG
1956,Americans,NORP
1957,first,ORDINAL
1958,the next 4 years,DATE
1959,American,NORP
1960,Carter,PERSON
1961,American,NORP
1962,Carter,PERSON
1963,Kraft,PERSON
1964,American,NORP
1965,the next 4 years,DATE
1966,Ford,ORG
1967,a few billion dollars,MONEY
1968,American,NORP
1969,the Middle East,LOC
1970,Africa,LOC
1971,Pacific,LOC
1972,American,NORP
1973,America,GPE
1974,American,NORP
1975,American,NORP
1976,the next 4 years,DATE
1977,KRAFT,ORG
1978,KRAFT,ORG
1979,the next 4 or 5 years,DATE
1980,KRAFT,ORG
1981,Kraft,PERSON
1982,some $ 200 billion,MONEY
1983,almost 50 percent,PERCENT
1984,the Federal Government,ORG
1985,750,MONEY
1986,"1,000",MONEY
1987,America,GPE
1988,Carter,PERSON
1989,first,ORDINAL
1990,Carter,PERSON
1991,Ford,PERSON
1992,10-percent,PERCENT
1993,1978,DATE
1994,American,NORP
1995,one,CARDINAL
1996,1973,DATE
1997,Nixon,PERSON
1998,American,NORP
1999,the White House,ORG
2000,one,CARDINAL
2001,Medicaid,ORG
2002,"over $ 10,000",MONEY
2003,25 percent,PERCENT
2004,1973,DATE
2005,1,CARDINAL
2006,American,NORP
2007,Maynard,PERSON
2008,Carter,PERSON
2009,only half,CARDINAL
2010,One,CARDINAL
2011,Playboy,WORK_OF_ART
2012,Nation,ORG
2013,1960,DATE
2014,American,NORP
2015,7 1/2,CARDINAL
2016,8 million,CARDINAL
2017,three,CARDINAL
2018,8-year,DATE
2019,Democratic,NORP
2020,Vietnam,GPE
2021,Cambodia,GPE
2022,Watergate,EVENT
2023,CIA,ORG
2024,30,CARDINAL
2025,22 months,DATE
2026,Playboy,WORK_OF_ART
2027,Playboy,WORK_OF_ART
2028,Jerry Brown,PERSON
2029,Walter Cronkite,PERSON
2030,Albert Schweitzer,PERSON
2031,Ford,PERSON
2032,Treasury,ORG
2033,Simon,PERSON
2034,William Buckley,PERSON
2035,Christian,NORP
2036,Playboy,WORK_OF_ART
2037,the next 10 days,DATE
2038,American,NORP
2039,Carter,PERSON
2040,Ford,PERSON
2041,Ford,PERSON
2042,the next 10 days,DATE
2043,American,NORP
2044,1,CARDINAL
2045,the last 10 days,DATE
2046,Carter,PERSON
2047,Ford,PERSON
2048,American,NORP
2049,Maynard,PERSON
2050,Capitol Hill,ORG
2051,Congress,ORG
2052,American,NORP
2053,the United States,GPE
2054,1,CARDINAL
2055,Americans,NORP
2056,Watergate,EVENT
2057,American,NORP
2058,thousands,CARDINAL
2059,millions,CARDINAL
2060,Americans,NORP
2061,Vietnam,GPE
2062,July 4 of this year,DATE
2063,America,GPE
2064,Bicentennial,GPE
2065,the next 10 days,DATE
2066,American,NORP
2067,America,GPE
2068,Ford,PERSON
2069,Nelson,PERSON
2070,Ford,PERSON
2071,Watergate,EVENT
2072,Watergate,EVENT
2073,American,NORP
2074,Watergate,EVENT
2075,the House Banking Committee,ORG
2076,the White House,ORG
2077,the White House,ORG
2078,Nelson,PERSON
2079,two,CARDINAL
2080,House,ORG
2081,Senate,ORG
2082,Nixon,PERSON
2083,Haldeman,PERSON
2084,Ehrlichman,PERSON
2085,the White House,FAC
2086,White House,ORG
2087,the House Banking and Currency Committee,ORG
2088,Republican,NORP
2089,two,CARDINAL
2090,House,ORG
2091,Senate,ORG
2092,the Special Prosecutor,LAW
2093,the last few days,DATE
2094,day,DATE
2095,two ago,DATE
2096,the United States,GPE
2097,one,CARDINAL
2098,American,NORP
2099,House,ORG
2100,Carter,PERSON
2101,Kraft,PERSON
2102,Carter,PERSON
2103,KRAFT,ORG
2104,Carter,PERSON
2105,Yugoslavia,GPE
2106,Tito,PERSON
2107,Russians,NORP
2108,Tito,PERSON
2109,Yugoslavia,GPE
2110,Soviet,NORP
2111,last Saturday,DATE
2112,Yugoslavia,GPE
2113,the Soviet Union,GPE
2114,Russians,NORP
2115,Yugoslavia,GPE
2116,Russians,NORP
2117,Ford,PERSON
2118,Truman,PERSON
2119,the last 2 weeks,DATE
2120,two,CARDINAL
2121,the Soviet Union,GPE
2122,Yugoslavia,GPE
2123,China,GPE
2124,One,CARDINAL
2125,Averell,PERSON
2126,the Soviet Union,GPE
2127,Yugoslavia,GPE
2128,James,PERSON
2129,China,GPE
2130,two,CARDINAL
2131,1,CARDINAL
2132,New York,GPE
2133,1954 - 58,DATE
2134,1961,DATE
2135,1965 - 68,DATE
2136,1973 - 75,DATE
2137,Harriman,PERSON
2138,Yugoslavia,GPE
2139,the Soviet Union,GPE
2140,Yugoslavia,GPE
2141,Tito,PERSON
2142,Yugoslavia,GPE
2143,Soviets,NORP
2144,Yugoslavian,NORP
2145,the Soviet Union,GPE
2146,Yugoslavia,GPE
2147,KRAFT,ORG
2148,One,CARDINAL
2149,Schlesinger,PERSON
2150,Harriman,PERSON
2151,Ford,PERSON
2152,Kraft,PERSON
2153,early 1950 's,DATE
2154,the United States,GPE
2155,South Korea,GPE
2156,the North Koreans,NORP
2157,South Korea,GPE
2158,the United States,GPE
2159,the White House,FAC
2160,a week or so ago,DATE
2161,Maynard,PERSON
2162,Ford,PERSON
2163,The other day,DATE
2164,George Brown,PERSON
2165,the Joint Chiefs of Staff,ORG
2166,Great Britain,GPE
2167,one,CARDINAL
2168,Great Britain,GPE
2169,Brown,PERSON
2170,Nation,ORG
2171,Brown,PERSON
2172,Brown,PERSON
2173,Brown,PERSON
2174,35 years,DATE
2175,America,GPE
2176,today,DATE
2177,the Middle East,LOC
2178,Africa,LOC
2179,Carter,PERSON
2180,second,ORDINAL
2181,Brown,PERSON
2182,first,ORDINAL
2183,American,NORP
2184,Congress,ORG
2185,Great Britain,GPE
2186,Israel,GPE
2187,Iran,GPE
2188,the Persian Empire,LOC
2189,Ford,PERSON
2190,American,NORP
2191,Ford,PERSON
2192,Nelson,PERSON
2193,Carter,PERSON
2194,Americans,NORP
2195,one,CARDINAL
2196,Georgia,GPE
2197,Carter,PERSON
2198,the Federal Government,ORG
2199,22 months ago,DATE
2200,first,ORDINAL
2201,four or five,CARDINAL
2202,three,CARDINAL
2203,American,NORP
2204,several hundred,CARDINAL
2205,one,CARDINAL
2206,Ford,PERSON
2207,Walter Mondale,PERSON
2208,several million,CARDINAL
2209,1,CARDINAL
2210,Walter Mondale,PERSON
2211,Ford,PERSON
2212,Dole,PERSON
2213,Ford,PERSON
2214,the United States,GPE
2215,Mondale,PERSON
2216,the last five,DATE
2217,three,CARDINAL
2218,Ford,PERSON
2219,the United States,GPE
2220,Bob Dole,PERSON
2221,the House of Representatives,ORG
2222,Senate,ORG
2223,Mondale,PERSON
2224,Mondale,PERSON
2225,Brown,PERSON
2226,Brown,PERSON
2227,Brown,PERSON
2228,the Joint Chiefs of Staff,ORG
2229,35 years,DATE
2230,1,CARDINAL
2231,Dole,PERSON
2232,Bob Dole,PERSON
2233,the United States,GPE
2234,House,ORG
2235,Senate,ORG
2236,the United States,GPE
2237,Kraft,PERSON
2238,Ford,PERSON
2239,KRAFT,ORG
2240,One,CARDINAL
2241,hundreds,CARDINAL
2242,thousands,CARDINAL
2243,KRAFT,ORG
2244,the Atlantic Ocean,LOC
2245,the National League of Conservation Voters,ORG
2246,First,ORDINAL
2247,Kraft,PERSON
2248,thousands,CARDINAL
2249,"around 140,000",CARDINAL
2250,two,CARDINAL
2251,Carter,PERSON
2252,Arab,NORP
2253,Leonard Woodcock,PERSON
2254,UAW,ORG
2255,Ford,ORG
2256,over 60 percent,PERCENT
2257,the United States,GPE
2258,Congress,ORG
2259,the current year,DATE
2260,the National Park Service,ORG
2261,about $ 12 million,MONEY
2262,between 400 and 500,CARDINAL
2263,the National Park Service,ORG
2264,a month or so ago,DATE
2265,the next 10 years,DATE
2266,the United States,GPE
2267,Carter,PERSON
2268,the League of Conservation Voters,ORG
2269,Congress,ORG
2270,two,CARDINAL
2271,"140,000",CARDINAL
2272,Ford,PERSON
2273,the United Mine Workers,ORG
